,teks,label,clean_teks
693,Boleh nitip coklat ke alhuda?,0,nitip cokelat alhuda
694,Boleh yang di depan ramen aa gpp jam 12.39 ya,0,ramen aa tidak-apa-apa jam ya
695,Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,0,besok kumpul euy vote besok
696,"Btw magicomnya yg sedang Gais, gaada yg gede",0,ngomong ngomong magicomnya gais
697,Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,0,bu maaf lupa jumat yakalau jumat buka jam bumau salat jumat dulumaaf upi ya
698,Bu mau mastiin ketemu di jica kan Bu?,0,bu ketemu jica bu
699,Buat yg mahasiswa baru,0,mahasiswa
700,"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",0,daging sapi bakar mana d pantai d rumah nama
701,Cape sih tp da susah euy kalo udah pikiran gtu teh,0,capek sih da susah euy pikir teh
702,Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,0,panggil na localhostsistemrumahsakitgerbangrawatdarurat
703,"cari yang seken, murah meriah kualiatasnya masih bagus kok",0,cari bekas murah riah kualiatasnya bagus
704,Ceritanya biasa aja. Tp tetep bikin nangis,0,cerita bikin nang
705,Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,0,coba prodi maaf lihatin jadwal sidang tulis suruh kumpul jam nuhun
706,"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",0,coba teh kadang cewek mah overthink overreact
707,Cukup alquran sbgai pedoman bagi org2 yg beriman.,0,alquran pedoman orang iman
708,"da gapapa public juga, asal jangan ada yang dimasukin.",0,da apa publik dimasukin
709,Da sebenernya makan sama indomie ge cukup aku mah 😂,0,da sebenernya makan indomie ge mah
710,"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",0,pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pagi sma swamedia kang
711,Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,0,data pasien no medrec sdgkn daftar ulang pakai no register field isi daftar ulang beda tablenya beda
712,Derr ya jangan wacana kaka bunda,0,derr ya wacana kaka bunda
713,"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",0,folder sql sql rawatdaruatsql tinggal sesuain we coba k ente jalanken urg mh jalan ngan load view mh error database soalna lieur gabungken database na
714,Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,0,kfc belok setiabudi pom bensin colok sih
715,Diagnosa mana? Di pasien_irj ga ada diagnosa,0,diagnosa pasien irj diagnosa
716,nama1 helmkuuuu.:'(,0,nama helmkuuuu
717,nama1 ntr aku ke kosan kamu yaaaaa,0,nama kosan yaaaaa
718,dikirim nya disatuin ?,0,kirim nya disatuin
719,nama1 dah selesei blm machine learningnya ?,0,nama selesei machine learningnya
720,nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,0,nama nomor ayu sms kl kosan yah
721,"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",0,nama kosan yah lapor
722,"nama1, minta controller dan view nya aja.",0,nama controller view nya
723,"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",0,nama database view controller js dropdown kota
724,nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,0,nama pakai flash animasi pakai movie maker
725,nama1 di kosan gaaa? Mau numpang dooong,0,nama kosan gaaa numpang dooong
726,"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",0,nama mana tolong ss bisns proses nya
727,nama1 ke pt. inti?,0,nama pt inti
728,nama1 maapin baru buka line,0,nama maapin buka line
729,nama1 mau pergi ga? Kalo engga aku mau ke kosan,0,nama pergi kosan
730,"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",0,nama note nama dinamic emil kembaliin nama gmana
731,nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,0,nama bikin makalah daftar isi langsung gmana
732,nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),0,namagraha desila kamar ltaquakembalian
733,Dilantai 2 ya tepat diruang skripsi,0,lantai ya ruang skripsi
734,Dimulai dari angka 0,0,angka
735,Dmana aja kang boleh hehe,0,mana kang hehe
736,Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,0,doa ya besok lancar cepat jam malam
737,Dr ciateul terus masa kekalapa lg (frown),0,ciateul kekalapa frown
738,"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",0,duh gusti hujan moga riung bocor yah gais
739,E& (gila) ada namakuuu. Kapan aku luluuus,0,e gila namakuuu luluuus
740,Edan edan nama1 semoga menjadi keluarga samawa ,0,edan edan nama moga keluarga samawa
741,Eh aku instances deh. Diload ga bs ,0,eh instances deh diload
742,"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",0,eh kosan nama maksud temen nama september
743,"Eh gatau, td Bagus yang nanyain",0,eh tau bagus
744,"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",0,eh iyaa gais kado kasih yaa nama makasihh maaf salah minggu samarinda
745,Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,0,eh brati makan kali yamalem sma besok pagi
746,Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,0,eh jam pas malam habis mgrib takut langgan wk
747,emang berbayar nama1 .,0,emang bayar nama
748,Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,0,enakaa ajaaa antar cowok yaa dijmput nama
749,Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,0,tau sep kosan cek malam lihat
750,"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",0,teh brgkt line teteh
751,Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0,eta mah data dokter maksud urg teh si pasien teh meren pariksa ku dokter saha
752,"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",0,nama lembar kamrin anto bab parafrase kalimat copy paste
753,nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,0,nama jalan besok habis jumat ketemu kanto situs servis nya akses
754,Food Teh maksudnya bukan beras kan kang? ,0,food teh maksud beras kang
755,Ga ada birthday nya? Wkwk,0,ulang nya wkwk
756,Gaaais dlm semenit aja aku jd nasabah btpn wkwk,0,gaaais menit nasabah btpn wkwk
757,Gaaais penamaannya kyk nama1 nih biar rapih,0,gaaais nama nama nih biar rapih
758,Gaada buat yg bukan temen mah,0,temen mah
759,Gaes gaes mau drakor gaes besok yawww,0,gaes gaes drakor gaes besok yawww
760,Gais aku sudah brgkt. Mau matiin hp,0,gais brgkt mati hp
761,Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,0,gais besok kke kantor ya nyerahin lapor tanda tangan paedi hard jilid lupa ya source lapor cd
762,Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,0,gais chat tolong baca paham biar ulg
763,Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,0,gais upi unisba pakai angkot pulang pergi
764,"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",0,gais pergi kantor tanggal bawa form nilai daftar hadir form bimbing sekalulian foto
765,Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,0,gais bapa balas sms bapa balas sms teh tia bilang kantor tia bilang kantor
766,Gais laporan 40 itu di bimbingan pembimbing lapangan?,0,gais lapor bimbing bimbing lapang
767,Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,0,gais tanyain pla ap pla selesai nilai kampus surat
768,Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0,gadiabsen telat lebib menit da kaya
769,Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,0,takut emang tau kwkw
770,"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",0,sih percaya dosa tanggung hehe nilai mobprog selesai silah cek
771,Gampang da cuma tampilan doang.,0,gampang da tampil
772,Gara gara batman. Pdhl udh diulang,0,gara gara batman ulang
773,"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",0,tau nuy suruh tunggu cenah bom diinvite apapa mah
774,"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",0,tau bapa nya keburu jumat poko suruh ngumpul
775,Geng hari ini mau jam brpa ? Respon yah...,0,geng jam respon yah
776,Gimana nuy menghadapi beliau?,0,nuy hadap beliau
777,Gpp kali beda beda sep,0,tidak-apa-apa kali beda beda sep
778,Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),0,guys motor pergi kampus temenin ambil foto laaah unbearable
779,Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,0,guys gabawa beras yaaa habis pasar beli berat banget bawa beras mohon lebih hehe
780,Guys di bdg ada studi foto yg gini gaaak,0,guys bandung studi foto gaaak
781,Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,0,guys numpang promosi bis butuh jual macbook air layar inch ram ssd garansi sisa jual jarang pakai harga pm
782,"Guys, aku ganti template nya.",0,guys ganti template nya
783,"Guys, untuk groupwherenya pake github aja ya ",0,guys groupwherenya pakai github ya
784,"habis ini, pake groupwhere. biar ga berceceran filenya.",0,habis pakai groupwhere biar cecer filenya
785,Haha ayook kita bully adi ndut sama sama 😃😃,0,haha ayook bully adi ndut
786,"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",0,hai akangteteh tau calon pimpin kemakom periode yuk simak visimisi
787,Harganya kisaran 50rb nama1 😂,0,harga kisar nama
788,Hari kamis saya baru masuk,0,kamis masuk
789,"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",0,hayu da gais kudu disurvey bis something wkwk
790,"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",0,selamat ulang nama cepat sidang cepat wisuda yaaa aamiiiin
791,Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,0,hehe sep ku jebol pakai solder jelek
792,Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,0,hmm sebenernya eksekusi jquery kontrol sep coba cek jquery dicotroller klik button controller nyetak pdf
793,hmmm tiket ke batam berapa duit gile~,0,hmmm tiket batam duit gila
794,Hub kita lg kalo udah dkt wktnya.,0,hubung wktnya
795,"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",0,ibu bobok ttg daging daging presto
796,"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",0,informasi gempa mag sr jun wib lok ls bt tenggara kepmentawaisumbar kedlmn bmkg
797,"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",0,hujan malam ruang kamar kaya nyalain nunggu kering nyala moga ujannya renti
798,Ini ini udh disini mau apa aku gorengin,0,gorengin
799,Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,0,beneran ngumpul nang jamaah
800,"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",0,insyaaallah ikhlas mel asa bahas grup responnya
801,"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",0,isi saldo nya grapari indomaret ato tf bca
802,"itu masih pake data dummy, ntar gampang itu mh.",0,pakai data dummy gampang mh
803,Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,0,nama ap nur tokopedi bukalapak lumayan laa lengkap walopun kau jenis
804,"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",0,teh sebenernya sakit sma orang nuy temu orang mah beda
805,itu yang tugas pentaho langsung presentasi di pentaho nya ?,0,tugas pentaho langsung presentasi pentaho nya
806,Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,0,iya jam dinding rumah awet hadiah nikah
807,"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",0,iya nama lab jarkom pas copy sql sigindo tea
808,Iya ih ko sedih sih gtau kapan lg ke bandung :(,0,iya ih ko sedih sih gtau bandung
809,Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,0,iya ih maksimal bulan wkwkwk pindah
810,Iya kalau ada yang kosong agus atau sept,0,iya kosong agus september
811,Iya kan file terkahir itu data_pasien. -_-,0,iya file terkahir data pasien
812,Iya kar lg dikosan nih. Numpang ap?,0,iya kar dikosan nih numpang ap
813,iya ke singapur make yang 1dolar tea gening wkwk,0,iya singapur pakai dolar tea gening wkwk
814,Iya liat mock up nya maksudnya,0,iya lihat mock up nya maksud
815,Iya put alat masak makan mah aku usahain ada,0,iya put alat masak makan mah usahain
816,"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",0,iya teh selasa bapa rabu berangkat
817,Iya ya ratarata programmer gt hirenya udh pake csps gt gt,0,iya ya ratarata programmer hirenya pakai csps
818,"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",0,iya butuh data teh data rj rd
819,"Iya, semua kamera kecuali kamera lia aku taro di situ semua",0,iya kamera kecuali kamera lia taro situ
820,Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,0,iyaaa makan bumbu biar bawa rumah irit hehehe
821,Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,0,iyaaaa ayyuuuukk biar reuni orang fir
822,Iyalah makin malam makin mahal kek yg suka dijalanan,0,iya malam mahal suka jalan
823,Jadi kapan kita meet upnyaa nih temaan temaan?,0,meet upnyaa nih tema tema
824,Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,0,kita cari sibuk ya biar pikir cowok melulu
825,"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",0,malas banget pla asa beres wkwk pa rawosi masalah
826,Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,0,barang pilih nyesuain budget pilih atas
827,Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,0,ambil bulan desember kamar dua saudara
828,"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",0,sok uang kas
829,"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",0,jajar kantin kesana pengkol pokok kang tulisanya da
830,"Jam 12 wid, nanti berangkat jam 10",0,jam wid berangkat jam
831,Jam 8 berangkat aja gmn teh,0,jam berangkat teh
832,Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa ,0,jam brpnya besok kabarin ngumpul sore yaaaa
833,"Jangan di agendain, suka ga jadi wkwkwk ",0,agendain suka wkwkwk
834,Jangan gitu kang.. Aku tersinggung.,0,kang singgung
835,Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,0,januari mah ambil x minggu masuk minggu januari
836,Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,0,januari pokok sapa mana libur fix aamiin
837,Jauh amat jemput di poskamling cilimus dee,0,jemput poskamling cilimus dee
838,Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,0,kpnnnih kantor ambil form lapor lapor lampir
839,"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0,nih murid guru si guru uji hasil uji murid dibandingin guru bener outputnya skor hasil uji
840,Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,0,lupa malam malam ada
841,"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",0,jemari jabat batin rindu ikhlas maaf pesan jemari silaturahmi mohon maaf lahir batin
842,Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,0,poin sd tanggal poin kategori red laku poin sd des
843,Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,0,ka lihat kosannya uts take home ka
844,Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,0,ayam kremes cabai hijau tehkalau bakar rica rica kasih deh pakai box air gelas
845,Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,0,agus september jamin kosong
846,Kalau gamepro uasnya materi atau praktek Pak?,0,gamepro uasnya materi praktek
847,Kalau ini gagal. Urg pindah haluan ke sana deh,0,gagal urg pindah haluan deh
848,Kalau mau bikin model/controller mending per apa y?,0,bikin modelcontroller mending y
849,Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,0,pertable emang rapih lapor sih mad bingung pertable kdgkan pakai didr table tuh mad
850,"Kalem, saya diantapani lagi ujian sama intan. Hher",0,kalem diantapani uji intan hher
851,Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,0,kali bimbing ngomongin
852,Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,0,daun pepaya mah bungkus daun pakai pepaya put
853,kalo aku ngasihinnya habis ashar aja gpp ?,0,ngasihinnya habis ashar tidak-apa-apa
854,"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",0,sih tabel nama mnyesuaikan butuh
855,Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,0,daftar prasidang
856,Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,0,aqila tau deh
857,Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,0,grup c jarang baca haha suka tinggal kabar berita
858,Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,0,raditya dika tuh pandang orang ttg cinta ubah alami patah hati hebat haha
859,"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",0,kep ribu mending nih tinggal duduk manis unpad du
860,Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,0,masak bawa bahan rumah biar irit wkwk
861,kalo ngga besok ke kampus senin  nama1 ke kampus nya ,0,besok kampus senin nama kampus nya
862,Kalo nonton hr ini mahal yah? Week end,0,nonton mahal yah week end
863,"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",0,pacar cowonya sayang guys biar ngebatin
864,Kalo pake daging yg dah direbus enak gak dijadiin sate?,0,pakai daging rebus enak dijadiin sate
865,Kalo satpam tanya bilang aja ketemu saya,0,satpam bilang ketemu
866,Kalo udah ad progres besok aja jam 2an kesini..,0,progres besok jam an kesini
867,kamu kapan ke bandungg??,0,bandungg
868,kamu sibuk ngapain aja disana ?,0,sibuk ngapain sana
869,Kamu yah yang ngajakin mereka.,0,yah ngajakin
870,"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",0,bapak ngomong ya bilang ramai sibuk kampus yaa
871,Kan dia masih gatau ngeditnya kek gmn haha,0,tau ngeditnya haha
872,Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,0,qaqa ngomong gituch
873,Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,0,kang nama tuh menang milyar hahaha kemakom prestasi
874,Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat ,0,kantin fip nama pus bntar sholat
875,Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,0,si surabaya besok hati kamis kantor
876,Kartu SIM Anda telah berhasil diganti. Terima kasih,0,kartu sim hasil ganti terima kasih
877,Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,0,kasih norek belah tau hak untk udunan wkwk bilang bts trfr niat
878,Ke kantor siang aja..,0,kantor siang
879,Keknya pernah liat undangannya di prodi,0,kayak lihat undang prodi
880,Kita kmpul yu sblum puasa :-) waktunya ,0,kumpul yu puasa
881,kita lewat kolam renang? di gymnas atau gik,0,kolam renang gymnas gik
882,Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,0,stay pdg mah tinggal cuss meet up nya
883,Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,0,ko ya parah banget jam kerja ngeroko biar dapet inspirasi meren ya
884,Kok antara optimis dan ngga yah 😟,0,optimis yah
885,"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.",0,koreksi salah bis lupa bagus sih cobacoba mubazir dibalikin csv ya pakai transformasi
886,krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,0,pulsalimit cukup dptkan informasi putar kartu tri via aplikasi bimatri
887,ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,0,ku ratus nih tabung nama tabung nama cabut manaada
888,Kumpul dulu aja di lab basdat biar bareng2,0,kumpul lab basdat biar bareng
889,"Kumpulnya makan daging, jadi gak usah ke resto :D",0,kumpul makan daging resto d
890,Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa,0,tau sep periksa controllernya instansiasi new tcpdf lupa
891,Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak,0,gera sma si kaka dianterin enak
892,"Lebay gt katanya ""meni gitu ama mamanya teh gak blg2""",0,lebay meni mama teh bilang
893,Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,0,lingkung kerja asap rokok ya ngevape coba cowok banyak
894,Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi,0,load controller construct mad kemarin coba paksa fungsi
895,"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",0,maaaaaaaaf lupaaa hp nyala dadi pagi pulang kosan maaf pisaaaan
896,Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,0,maaf aktif paket flash nomor daftar
897,Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,0,maaf bu jam ya ketemu buatau bgmana baik
898,Maaf bu kalau pesanannya bebek atau ayam ya,0,maaf bu pesan bebek ayam ya
899,Maaf kaprodi kita itu siapa yah hehe,0,maaf kaprodi yah hehe
900,"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",0,maaf kunci masuk salah informasi hubung telepon center
901,"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",0,maaf pesan kirim sila coba terimakasih
902,"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",0,maaf pulsa beli paket flash pilih silah isi ulang pulsa
903,Maafin ya guys gak hari ini huhuhu,0,maafin ya guys huhuhu
904,Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,0,mah mel kosan dila habis kerja kelompok pegat hujan
905,Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,0,tibatiba layar hitam diapain jatuh
906,Makasih gais doakan kami yg masih berjuang ya 💪,0,terimakasih gais doa juang ya
907,Makasih semuanyaaa mohon doanya yaaa,0,terimakasih semuanyaaa mohon doa yaaa
908,"Malem aja lah, jam 5 nanggung banget mw maghrib haha",0,malam jam nanggung banget maghrib haha
909,Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,0,duduk langgan terkadang tau dblkg hdr wkwk
910,Mandi?? Aku selesei isya mau bobo,0,mandi selesei isya bobo
911,Masak dikosan aku mau makan orek buatan kamu min,0,masak dikosan makan orek buat min
912,Masih boleh ikutan gaaaa wkwkwkwk,0,ikut gaaaa wkwkwkwk
913,Masih ngerasa bersalah ama kalian sebenernya,0,salah sebenernya
914,Masih yang dekat sungai dulu kok diil 😁,0,sungai diil
915,Matikan services spt antivirus dll.,0,mati services antivirus lain
916,Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,0,kirim foto selempang makasihhh
917,Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,0,gojek driver kaya bawa
918,Mau nitip ga saya lagi di gerlong.,0,nitip gerlong
919,"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",0,dibawain kacamata jam
920,Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,0,sunday slainya
921,Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,0,baik bug ganti db enak nonton ditelfon
922,Merica jeruk nipis aku ajaa,0,merica jeruk nipis ajaa
923,Mgkin periksa nama id di view jg sep,0,periksa nama id view sep
924,Min kalo ada inpo kosan perbulan share ya 😆,0,min informasi kosan bulan share ya
925,Min lg dmn? Mo ngambil sertifikat yg kompas hihu,0,min mana ambil sertifikat kompas hihu
926,"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. ",0,mal aidzin walfaidin mohon maaf lahir batin ya akang teteh
927,Minggunya pengen ke lembang git seharian ngubek bandung :(,0,minggu lembang git hari ngubek bandung
928,Minta email github nya dong.,0,email github nya
929,Mohon maaf lahir dan batin ipa3😚😚,0,mohon maaf lahir batin ipa
930,Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial ,0,mohon maaf malam konfirmasi remedial nilai remedial
931,Ga ada birthday nya ? Wkwk,0,ulang nya wkwk
932,"Mudah2an ya dil, besok mau coba ke telkom lg, doain yah (tear)",0,mudah ya dil besok coba telkom doa yah tear
933,Mul snack satu lagi teteh kasih rafael ya,0,mul snack teteh kasih rafael ya
934,Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up),0,aa nya tau kl wajah nama beda pas gaya up
935,"Murah nuy 30seorang, drpd naik angkot bisa 15rebu, belum ngetem, macet, gt",0,murah nuy angkot rebu nongkrong macet
936,"Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt.",0,kelapa ledeng turun ciateul terminal banget kalapa dayeuh kolot turun kantor banget
937,nama table table pasien_irj dan gnti data_pasien. lupa,0,nama table table pasien irj ganti data pasien lupa
938,Nanti aku push aja ya kuota modem lg hbs,0,push ya kuota modem habis
939,Nanti aku siaraan diil,0,siaraan diil
